,TRANSITING,UN_STATION,DATE,DAY_OF_WEEK
27967,11802.0,CHURCHAV25,2016-06-21,Tuesday
27968,11731.0,CHURCHAV25,2016-06-22,Wednesday
27969,12165.0,CHURCHAV25,2016-06-23,Thursday
27970,11916.0,CHURCHAV25,2016-06-24,Friday
27971,12694.0,CHURCHAV25,2016-06-25,Saturday
27972,7582.0,CHURCHAV25,2016-06-26,Sunday
27973,5853.0,CHURCHAV25,2016-06-27,Monday
27974,11910.0,CHURCHAV25,2016-06-28,Tuesday
27975,12361.0,CHURCHAV25,2016-06-29,Wednesday
27976,11948.0,CHURCHAV25,2016-06-30,Thursday
27977,11903.0,CHURCHAV25,2016-07-01,Friday
27978,11336.0,CHURCHAV25,2016-07-02,Saturday
27979,7069.0,CHURCHAV25,2016-07-03,Sunday
27980,5615.0,CHURCHAV25,2016-07-04,Monday
27981,5687.0,CHURCHAV25,2016-07-05,Tuesday
27982,11153.0,CHURCHAV25,2016-07-06,Wednesday
27983,11447.0,CHURCHAV25,2016-07-07,Thursday
27984,11545.0,CHURCHAV25,2016-07-08,Friday
27985,11778.0,CHURCHAV25,2016-07-09,Saturday
27986,7014.0,CHURCHAV25,2016-07-10,Sunday
27987,5164.0,CHURCHAV25,2016-07-11,Monday
27988,11567.0,CHURCHAV25,2016-07-12,Tuesday
27989,11689.0,CHURCHAV25,2016-07-13,Wednesday
27990,11504.0,CHURCHAV25,2016-07-14,Thursday
27991,11665.0,CHURCHAV25,2016-07-15,Friday
27992,11999.0,CHURCHAV25,2016-07-16,Saturday
27993,6987.0,CHURCHAV25,2016-07-17,Sunday
27994,5376.0,CHURCHAV25,2016-07-18,Monday
27995,11403.0,CHURCHAV25,2016-07-19,Tuesday
27996,11937.0,CHURCHAV25,2016-07-20,Wednesday
27997,11800.0,CHURCHAV25,2016-07-21,Thursday
27998,11801.0,CHURCHAV25,2016-07-22,Friday
27999,12051.0,CHURCHAV25,2016-07-23,Saturday
28000,7111.0,CHURCHAV25,2016-07-24,Sunday
28001,5229.0,CHURCHAV25,2016-07-25,Monday
28002,11014.0,CHURCHAV25,2016-07-26,Tuesday
28003,11425.0,CHURCHAV25,2016-07-27,Wednesday
28004,11591.0,CHURCHAV25,2016-07-28,Thursday
28005,11628.0,CHURCHAV25,2016-07-29,Friday
28006,11572.0,CHURCHAV25,2016-07-30,Saturday
28007,7215.0,CHURCHAV25,2016-07-31,Sunday
28008,5033.0,CHURCHAV25,2016-08-01,Monday
28009,11439.0,CHURCHAV25,2016-08-02,Tuesday
28010,11369.0,CHURCHAV25,2016-08-03,Wednesday
28011,11528.0,CHURCHAV25,2016-08-04,Thursday
28012,11785.0,CHURCHAV25,2016-08-05,Friday
28013,11806.0,CHURCHAV25,2016-08-06,Saturday
28014,7037.0,CHURCHAV25,2016-08-07,Sunday
28015,5538.0,CHURCHAV25,2016-08-08,Monday
28016,11189.0,CHURCHAV25,2016-08-09,Tuesday
28017,11355.0,CHURCHAV25,2016-08-10,Wednesday
28018,11359.0,CHURCHAV25,2016-08-11,Thursday
28019,11474.0,CHURCHAV25,2016-08-12,Friday
28020,11713.0,CHURCHAV25,2016-08-13,Saturday
28021,7182.0,CHURCHAV25,2016-08-14,Sunday
28022,5461.0,CHURCHAV25,2016-08-15,Monday
28023,11325.0,CHURCHAV25,2016-08-16,Tuesday
28024,11233.0,CHURCHAV25,2016-08-17,Wednesday
28025,11227.0,CHURCHAV25,2016-08-18,Thursday
28026,11209.0,CHURCHAV25,2016-08-19,Friday
28027,11551.0,CHURCHAV25,2016-08-20,Saturday
28028,6626.0,CHURCHAV25,2016-08-21,Sunday
28029,4795.0,CHURCHAV25,2016-08-22,Monday
28030,10933.0,CHURCHAV25,2016-08-23,Tuesday
28031,11200.0,CHURCHAV25,2016-08-24,Wednesday
28032,11205.0,CHURCHAV25,2016-08-25,Thursday
28033,11459.0,CHURCHAV25,2016-08-26,Friday
28034,11620.0,CHURCHAV25,2016-08-27,Saturday
28035,6817.0,CHURCHAV25,2016-08-28,Sunday
28036,4974.0,CHURCHAV25,2016-08-29,Monday
28037,11141.0,CHURCHAV25,2016-08-30,Tuesday
28038,11364.0,CHURCHAV25,2016-08-31,Wednesday
28039,11174.0,CHURCHAV25,2016-09-01,Thursday
28040,11318.0,CHURCHAV25,2016-09-02,Friday
28041,11898.0,CHURCHAV25,2016-09-03,Saturday
28042,7552.0,CHURCHAV25,2016-09-04,Sunday
28043,5909.0,CHURCHAV25,2016-09-05,Monday
28044,8562.0,CHURCHAV25,2016-09-06,Tuesday
28045,11629.0,CHURCHAV25,2016-09-07,Wednesday
28046,12259.0,CHURCHAV25,2016-09-08,Thursday
28047,12650.0,CHURCHAV25,2016-09-09,Friday
28048,13205.0,CHURCHAV25,2016-09-10,Saturday
28049,7395.0,CHURCHAV25,2016-09-11,Sunday
28050,5046.0,CHURCHAV25,2016-09-12,Monday
28051,11760.0,CHURCHAV25,2016-09-13,Tuesday
28052,12730.0,CHURCHAV25,2016-09-14,Wednesday
28053,12880.0,CHURCHAV25,2016-09-15,Thursday
28054,13027.0,CHURCHAV25,2016-09-16,Friday
28055,13051.0,CHURCHAV25,2016-09-17,Saturday
28056,7175.0,CHURCHAV25,2016-09-18,Sunday
28057,4839.0,CHURCHAV25,2016-09-19,Monday
28058,12126.0,CHURCHAV25,2016-09-20,Tuesday
28059,12855.0,CHURCHAV25,2016-09-21,Wednesday
28060,12773.0,CHURCHAV25,2016-09-22,Thursday
28061,12876.0,CHURCHAV25,2016-09-23,Friday
28062,56.0,CHURCHAVBQ,2016-05-29,Sunday
28063,34.0,CHURCHAVBQ,2016-05-30,Monday
28064,24.0,CHURCHAVBQ,2016-05-31,Tuesday
28065,34574.0,CHURCHAVBQ,2016-06-01,Wednesday
28066,36191.0,CHURCHAVBQ,2016-06-02,Thursday
28067,36129.0,CHURCHAVBQ,2016-06-03,Friday
28068,36108.0,CHURCHAVBQ,2016-06-04,Saturday
28069,22687.0,CHURCHAVBQ,2016-06-05,Sunday
28070,16473.0,CHURCHAVBQ,2016-06-06,Monday
28071,34358.0,CHURCHAVBQ,2016-06-07,Tuesday
28072,36671.0,CHURCHAVBQ,2016-06-08,Wednesday
28073,35988.0,CHURCHAVBQ,2016-06-09,Thursday
28074,35277.0,CHURCHAVBQ,2016-06-10,Friday
28075,36742.0,CHURCHAVBQ,2016-06-11,Saturday
28076,22657.0,CHURCHAVBQ,2016-06-12,Sunday
28077,19020.0,CHURCHAVBQ,2016-06-13,Monday
28078,35253.0,CHURCHAVBQ,2016-06-14,Tuesday
28079,35712.0,CHURCHAVBQ,2016-06-15,Wednesday
28080,36400.0,CHURCHAVBQ,2016-06-16,Thursday
28081,35158.0,CHURCHAVBQ,2016-06-17,Friday
28082,36774.0,CHURCHAVBQ,2016-06-18,Saturday
28083,24043.0,CHURCHAVBQ,2016-06-19,Sunday
28084,19093.0,CHURCHAVBQ,2016-06-20,Monday
28085,34760.0,CHURCHAVBQ,2016-06-21,Tuesday
28086,34939.0,CHURCHAVBQ,2016-06-22,Wednesday
28087,35266.0,CHURCHAVBQ,2016-06-23,Thursday
28088,34551.0,CHURCHAVBQ,2016-06-24,Friday
28089,36095.0,CHURCHAVBQ,2016-06-25,Saturday
28090,23833.0,CHURCHAVBQ,2016-06-26,Sunday
28091,20026.0,CHURCHAVBQ,2016-06-27,Monday
28092,34579.0,CHURCHAVBQ,2016-06-28,Tuesday
28093,34567.0,CHURCHAVBQ,2016-06-29,Wednesday
28094,33955.0,CHURCHAVBQ,2016-06-30,Thursday
28095,34382.0,CHURCHAVBQ,2016-07-01,Friday
28096,32201.0,CHURCHAVBQ,2016-07-02,Saturday
28097,21547.0,CHURCHAVBQ,2016-07-03,Sunday
28098,17476.0,CHURCHAVBQ,2016-07-04,Monday
28099,19734.0,CHURCHAVBQ,2016-07-05,Tuesday
28100,31908.0,CHURCHAVBQ,2016-07-06,Wednesday
28101,33149.0,CHURCHAVBQ,2016-07-07,Thursday
28102,33567.0,CHURCHAVBQ,2016-07-08,Friday
28103,33328.0,CHURCHAVBQ,2016-07-09,Saturday
28104,21522.0,CHURCHAVBQ,2016-07-10,Sunday
28105,17860.0,CHURCHAVBQ,2016-07-11,Monday
28106,33710.0,CHURCHAVBQ,2016-07-12,Tuesday
28107,34869.0,CHURCHAVBQ,2016-07-13,Wednesday
28108,35970.0,CHURCHAVBQ,2016-07-14,Thursday
28109,34536.0,CHURCHAVBQ,2016-07-15,Friday
28110,33976.0,CHURCHAVBQ,2016-07-16,Saturday
28111,22531.0,CHURCHAVBQ,2016-07-17,Sunday
28112,19073.0,CHURCHAVBQ,2016-07-18,Monday
28113,32818.0,CHURCHAVBQ,2016-07-19,Tuesday
28114,34168.0,CHURCHAVBQ,2016-07-20,Wednesday
28115,35237.0,CHURCHAVBQ,2016-07-21,Thursday
28116,34798.0,CHURCHAVBQ,2016-07-22,Friday
28117,34293.0,CHURCHAVBQ,2016-07-23,Saturday
28118,22937.0,CHURCHAVBQ,2016-07-24,Sunday
28119,19203.0,CHURCHAVBQ,2016-07-25,Monday
28120,31819.0,CHURCHAVBQ,2016-07-26,Tuesday
28121,34162.0,CHURCHAVBQ,2016-07-27,Wednesday
28122,35189.0,CHURCHAVBQ,2016-07-28,Thursday
28123,34371.0,CHURCHAVBQ,2016-07-29,Friday
28124,33251.0,CHURCHAVBQ,2016-07-30,Saturday
28125,21872.0,CHURCHAVBQ,2016-07-31,Sunday
28126,17252.0,CHURCHAVBQ,2016-08-01,Monday
28127,32706.0,CHURCHAVBQ,2016-08-02,Tuesday
28128,34498.0,CHURCHAVBQ,2016-08-03,Wednesday
28129,34918.0,CHURCHAVBQ,2016-08-04,Thursday
28130,32294.0,CHURCHAVBQ,2016-08-05,Friday
28131,34258.0,CHURCHAVBQ,2016-08-06,Saturday
28132,21437.0,CHURCHAVBQ,2016-08-07,Sunday
28133,18173.0,CHURCHAVBQ,2016-08-08,Monday
28134,33120.0,CHURCHAVBQ,2016-08-09,Tuesday
28135,33789.0,CHURCHAVBQ,2016-08-10,Wednesday
28136,32872.0,CHURCHAVBQ,2016-08-11,Thursday
28137,32928.0,CHURCHAVBQ,2016-08-12,Friday
28138,32721.0,CHURCHAVBQ,2016-08-13,Saturday
28139,21033.0,CHURCHAVBQ,2016-08-14,Sunday
28140,17816.0,CHURCHAVBQ,2016-08-15,Monday
28141,31784.0,CHURCHAVBQ,2016-08-16,Tuesday
28142,32878.0,CHURCHAVBQ,2016-08-17,Wednesday
28143,33537.0,CHURCHAVBQ,2016-08-18,Thursday
28144,32744.0,CHURCHAVBQ,2016-08-19,Friday
28145,32994.0,CHURCHAVBQ,2016-08-20,Saturday
28146,22477.0,CHURCHAVBQ,2016-08-21,Sunday
28147,18212.0,CHURCHAVBQ,2016-08-22,Monday
28148,31824.0,CHURCHAVBQ,2016-08-23,Tuesday
28149,32418.0,CHURCHAVBQ,2016-08-24,Wednesday
28150,33139.0,CHURCHAVBQ,2016-08-25,Thursday
28151,32798.0,CHURCHAVBQ,2016-08-26,Friday
28152,33515.0,CHURCHAVBQ,2016-08-27,Saturday
28153,22590.0,CHURCHAVBQ,2016-08-28,Sunday
28154,18382.0,CHURCHAVBQ,2016-08-29,Monday
28155,31738.0,CHURCHAVBQ,2016-08-30,Tuesday
28156,32636.0,CHURCHAVBQ,2016-08-31,Wednesday
28157,33392.0,CHURCHAVBQ,2016-09-01,Thursday
28158,32453.0,CHURCHAVBQ,2016-09-02,Friday
28159,33694.0,CHURCHAVBQ,2016-09-03,Saturday
28160,21603.0,CHURCHAVBQ,2016-09-04,Sunday
28161,17880.0,CHURCHAVBQ,2016-09-05,Monday
28162,19280.0,CHURCHAVBQ,2016-09-06,Tuesday
28163,32968.0,CHURCHAVBQ,2016-09-07,Wednesday
28164,35294.0,CHURCHAVBQ,2016-09-08,Thursday
28165,37077.0,CHURCHAVBQ,2016-09-09,Friday
28166,36561.0,CHURCHAVBQ,2016-09-10,Saturday
28167,24998.0,CHURCHAVBQ,2016-09-11,Sunday
28168,20255.0,CHURCHAVBQ,2016-09-12,Monday
28169,33704.0,CHURCHAVBQ,2016-09-13,Tuesday
28170,36342.0,CHURCHAVBQ,2016-09-14,Wednesday
28171,38111.0,CHURCHAVBQ,2016-09-15,Thursday
28172,37910.0,CHURCHAVBQ,2016-09-16,Friday
28173,37648.0,CHURCHAVBQ,2016-09-17,Saturday
28174,25180.0,CHURCHAVBQ,2016-09-18,Sunday
28175,21164.0,CHURCHAVBQ,2016-09-19,Monday
28176,35192.0,CHURCHAVBQ,2016-09-20,Tuesday
28177,37556.0,CHURCHAVBQ,2016-09-21,Wednesday
28178,37655.0,CHURCHAVBQ,2016-09-22,Thursday
28179,36612.0,CHURCHAVBQ,2016-09-23,Friday
28180,12024.0,CHURCHAVFG,2016-05-29,Sunday
28181,11420.0,CHURCHAVFG,2016-05-30,Monday
28182,11304.0,CHURCHAVFG,2016-05-31,Tuesday
28183,18168.0,CHURCHAVFG,2016-06-01,Wednesday
28184,17040.0,CHURCHAVFG,2016-06-02,Thursday
28185,18399.0,CHURCHAVFG,2016-06-03,Friday
28186,17544.0,CHURCHAVFG,2016-06-04,Saturday
28187,11677.0,CHURCHAVFG,2016-06-05,Sunday
28188,9217.0,CHURCHAVFG,2016-06-06,Monday
28189,17771.0,CHURCHAVFG,2016-06-07,Tuesday
28190,18067.0,CHURCHAVFG,2016-06-08,Wednesday
28191,17616.0,CHURCHAVFG,2016-06-09,Thursday
28192,16924.0,CHURCHAVFG,2016-06-10,Friday
28193,17185.0,CHURCHAVFG,2016-06-11,Saturday
28194,10244.0,CHURCHAVFG,2016-06-12,Sunday
28195,9390.0,CHURCHAVFG,2016-06-13,Monday
28196,16365.0,CHURCHAVFG,2016-06-14,Tuesday
28197,17276.0,CHURCHAVFG,2016-06-15,Wednesday
28198,17463.0,CHURCHAVFG,2016-06-16,Thursday
28199,16936.0,CHURCHAVFG,2016-06-17,Friday
28200,17065.0,CHURCHAVFG,2016-06-18,Saturday
28201,12053.0,CHURCHAVFG,2016-06-19,Sunday
28202,10154.0,CHURCHAVFG,2016-06-20,Monday
28203,17046.0,CHURCHAVFG,2016-06-21,Tuesday
28204,17252.0,CHURCHAVFG,2016-06-22,Wednesday
28205,17203.0,CHURCHAVFG,2016-06-23,Thursday
28206,16824.0,CHURCHAVFG,2016-06-24,Friday
28207,16824.0,CHURCHAVFG,2016-06-25,Saturday
28208,11362.0,CHURCHAVFG,2016-06-26,Sunday
28209,10296.0,CHURCHAVFG,2016-06-27,Monday
28210,16739.0,CHURCHAVFG,2016-06-28,Tuesday
28211,16865.0,CHURCHAVFG,2016-06-29,Wednesday
28212,16292.0,CHURCHAVFG,2016-06-30,Thursday
28213,16486.0,CHURCHAVFG,2016-07-01,Friday
28214,14860.0,CHURCHAVFG,2016-07-02,Saturday
28215,10195.0,CHURCHAVFG,2016-07-03,Sunday
28216,9242.0,CHURCHAVFG,2016-07-04,Monday
28217,10175.0,CHURCHAVFG,2016-07-05,Tuesday
28218,15508.0,CHURCHAVFG,2016-07-06,Wednesday
28219,15460.0,CHURCHAVFG,2016-07-07,Thursday
28220,16043.0,CHURCHAVFG,2016-07-08,Friday
28221,15551.0,CHURCHAVFG,2016-07-09,Saturday
28222,10627.0,CHURCHAVFG,2016-07-10,Sunday
28223,9891.0,CHURCHAVFG,2016-07-11,Monday
28224,16138.0,CHURCHAVFG,2016-07-12,Tuesday
28225,16274.0,CHURCHAVFG,2016-07-13,Wednesday
28226,16318.0,CHURCHAVFG,2016-07-14,Thursday
28227,16489.0,CHURCHAVFG,2016-07-15,Friday
28228,15828.0,CHURCHAVFG,2016-07-16,Saturday
28229,9628.0,CHURCHAVFG,2016-07-17,Sunday
28230,8581.0,CHURCHAVFG,2016-07-18,Monday
28231,15710.0,CHURCHAVFG,2016-07-19,Tuesday
28232,16464.0,CHURCHAVFG,2016-07-20,Wednesday
28233,16380.0,CHURCHAVFG,2016-07-21,Thursday
28234,16439.0,CHURCHAVFG,2016-07-22,Friday
28235,15465.0,CHURCHAVFG,2016-07-23,Saturday
28236,10058.0,CHURCHAVFG,2016-07-24,Sunday
28237,8934.0,CHURCHAVFG,2016-07-25,Monday
28238,15198.0,CHURCHAVFG,2016-07-26,Tuesday
28239,16403.0,CHURCHAVFG,2016-07-27,Wednesday
28240,16277.0,CHURCHAVFG,2016-07-28,Thursday
28241,15839.0,CHURCHAVFG,2016-07-29,Friday
28242,14794.0,CHURCHAVFG,2016-07-30,Saturday
28243,10065.0,CHURCHAVFG,2016-07-31,Sunday
28244,8418.0,CHURCHAVFG,2016-08-01,Monday
28245,15577.0,CHURCHAVFG,2016-08-02,Tuesday
28246,15764.0,CHURCHAVFG,2016-08-03,Wednesday
28247,16068.0,CHURCHAVFG,2016-08-04,Thursday
28248,16172.0,CHURCHAVFG,2016-08-05,Friday
28249,15574.0,CHURCHAVFG,2016-08-06,Saturday
28250,10107.0,CHURCHAVFG,2016-08-07,Sunday
28251,9389.0,CHURCHAVFG,2016-08-08,Monday
28252,15504.0,CHURCHAVFG,2016-08-09,Tuesday
28253,16084.0,CHURCHAVFG,2016-08-10,Wednesday
28254,15558.0,CHURCHAVFG,2016-08-11,Thursday
28255,15825.0,CHURCHAVFG,2016-08-12,Friday
28256,14981.0,CHURCHAVFG,2016-08-13,Saturday
28257,10033.0,CHURCHAVFG,2016-08-14,Sunday
28258,8450.0,CHURCHAVFG,2016-08-15,Monday
28259,15172.0,CHURCHAVFG,2016-08-16,Tuesday
28260,15420.0,CHURCHAVFG,2016-08-17,Wednesday
28261,15801.0,CHURCHAVFG,2016-08-18,Thursday
28262,15863.0,CHURCHAVFG,2016-08-19,Friday
28263,14952.0,CHURCHAVFG,2016-08-20,Saturday
28264,10307.0,CHURCHAVFG,2016-08-21,Sunday
28265,8969.0,CHURCHAVFG,2016-08-22,Monday
28266,15080.0,CHURCHAVFG,2016-08-23,Tuesday
28267,14987.0,CHURCHAVFG,2016-08-24,Wednesday
28268,15416.0,CHURCHAVFG,2016-08-25,Thursday
28269,15617.0,CHURCHAVFG,2016-08-26,Friday
28270,15592.0,CHURCHAVFG,2016-08-27,Saturday
28271,10638.0,CHURCHAVFG,2016-08-28,Sunday
28272,9895.0,CHURCHAVFG,2016-08-29,Monday
28273,15874.0,CHURCHAVFG,2016-08-30,Tuesday
28274,16051.0,CHURCHAVFG,2016-08-31,Wednesday
28275,16053.0,CHURCHAVFG,2016-09-01,Thursday
28276,16178.0,CHURCHAVFG,2016-09-02,Friday
28277,15484.0,CHURCHAVFG,2016-09-03,Saturday
28278,10048.0,CHURCHAVFG,2016-09-04,Sunday
28279,8994.0,CHURCHAVFG,2016-09-05,Monday
28280,9520.0,CHURCHAVFG,2016-09-06,Tuesday
28281,16475.0,CHURCHAVFG,2016-09-07,Wednesday
28282,17265.0,CHURCHAVFG,2016-09-08,Thursday
28283,17988.0,CHURCHAVFG,2016-09-09,Friday
28284,17571.0,CHURCHAVFG,2016-09-10,Saturday
28285,11055.0,CHURCHAVFG,2016-09-11,Sunday
28286,9826.0,CHURCHAVFG,2016-09-12,Monday
28287,15830.0,CHURCHAVFG,2016-09-13,Tuesday
28288,18303.0,CHURCHAVFG,2016-09-14,Wednesday
28289,18517.0,CHURCHAVFG,2016-09-15,Thursday
28290,18576.0,CHURCHAVFG,2016-09-16,Friday
28291,17991.0,CHURCHAVFG,2016-09-17,Saturday
28292,11409.0,CHURCHAVFG,2016-09-18,Sunday
28293,9706.0,CHURCHAVFG,2016-09-19,Monday
28294,17390.0,CHURCHAVFG,2016-09-20,Tuesday
28295,18345.0,CHURCHAVFG,2016-09-21,Wednesday
28296,18513.0,CHURCHAVFG,2016-09-22,Thursday
28297,18384.0,CHURCHAVFG,2016-09-23,Friday
28298,14062.0,CITYBUS1,2016-05-29,Sunday
28299,12335.0,CITYBUS1,2016-05-30,Monday
28300,9936.0,CITYBUS1,2016-05-31,Tuesday
28301,30004.0,CITYBUS1,2016-06-01,Wednesday
28302,30749.0,CITYBUS1,2016-06-02,Thursday
28303,31028.0,CITYBUS1,2016-06-03,Friday
28304,29579.0,CITYBUS1,2016-06-04,Saturday
28305,16890.0,CITYBUS1,2016-06-05,Sunday
28306,10619.0,CITYBUS1,2016-06-06,Monday
28307,29840.0,CITYBUS1,2016-06-07,Tuesday
28308,31258.0,CITYBUS1,2016-06-08,Wednesday
28309,31842.0,CITYBUS1,2016-06-09,Thursday
28310,32029.0,CITYBUS1,2016-06-10,Friday
28311,30782.0,CITYBUS1,2016-06-11,Saturday
28312,16932.0,CITYBUS1,2016-06-12,Sunday
28313,12650.0,CITYBUS1,2016-06-13,Monday
28314,29845.0,CITYBUS1,2016-06-14,Tuesday
28315,31587.0,CITYBUS1,2016-06-15,Wednesday
28316,32825.0,CITYBUS1,2016-06-16,Thursday
28317,31801.0,CITYBUS1,2016-06-17,Friday
28318,31810.0,CITYBUS1,2016-06-18,Saturday
28319,16922.0,CITYBUS1,2016-06-19,Sunday
28320,10919.0,CITYBUS1,2016-06-20,Monday
28321,30413.0,CITYBUS1,2016-06-21,Tuesday
28322,32337.0,CITYBUS1,2016-06-22,Wednesday
28323,32009.0,CITYBUS1,2016-06-23,Thursday
28324,30687.0,CITYBUS1,2016-06-24,Friday
28325,30178.0,CITYBUS1,2016-06-25,Saturday
28326,17549.0,CITYBUS1,2016-06-26,Sunday
28327,17254.0,CITYBUS1,2016-06-27,Monday
28328,30379.0,CITYBUS1,2016-06-28,Tuesday
28329,30463.0,CITYBUS1,2016-06-29,Wednesday
28330,31186.0,CITYBUS1,2016-06-30,Thursday
28331,30933.0,CITYBUS1,2016-07-01,Friday
28332,26173.0,CITYBUS1,2016-07-02,Saturday
28333,13039.0,CITYBUS1,2016-07-03,Sunday
28334,10495.0,CITYBUS1,2016-07-04,Monday
28335,11508.0,CITYBUS1,2016-07-05,Tuesday
28336,27055.0,CITYBUS1,2016-07-06,Wednesday
28337,30803.0,CITYBUS1,2016-07-07,Thursday
28338,30869.0,CITYBUS1,2016-07-08,Friday
28339,30422.0,CITYBUS1,2016-07-09,Saturday
28340,16020.0,CITYBUS1,2016-07-10,Sunday
28341,10418.0,CITYBUS1,2016-07-11,Monday
28342,29734.0,CITYBUS1,2016-07-12,Tuesday
28343,32197.0,CITYBUS1,2016-07-13,Wednesday
28344,31943.0,CITYBUS1,2016-07-14,Thursday
28345,31049.0,CITYBUS1,2016-07-15,Friday
28346,29535.0,CITYBUS1,2016-07-16,Saturday
28347,16046.0,CITYBUS1,2016-07-17,Sunday
28348,10082.0,CITYBUS1,2016-07-18,Monday
28349,29537.0,CITYBUS1,2016-07-19,Tuesday
28350,31289.0,CITYBUS1,2016-07-20,Wednesday
28351,32095.0,CITYBUS1,2016-07-21,Thursday
28352,31272.0,CITYBUS1,2016-07-22,Friday
28353,29894.0,CITYBUS1,2016-07-23,Saturday
28354,15389.0,CITYBUS1,2016-07-24,Sunday
28355,9936.0,CITYBUS1,2016-07-25,Monday
28356,28209.0,CITYBUS1,2016-07-26,Tuesday
28357,31159.0,CITYBUS1,2016-07-27,Wednesday
28358,32252.0,CITYBUS1,2016-07-28,Thursday
28359,31448.0,CITYBUS1,2016-07-29,Friday
28360,29052.0,CITYBUS1,2016-07-30,Saturday
28361,13849.0,CITYBUS1,2016-07-31,Sunday
28362,9311.0,CITYBUS1,2016-08-01,Monday
28363,28739.0,CITYBUS1,2016-08-02,Tuesday
28364,30842.0,CITYBUS1,2016-08-03,Wednesday
28365,31308.0,CITYBUS1,2016-08-04,Thursday
28366,30945.0,CITYBUS1,2016-08-05,Friday
28367,29639.0,CITYBUS1,2016-08-06,Saturday
28368,9358.0,CITYBUS1,2016-08-07,Sunday
28369,7356.0,CITYBUS1,2016-08-08,Monday
28370,28294.0,CITYBUS1,2016-08-09,Tuesday
28371,30488.0,CITYBUS1,2016-08-10,Wednesday
28372,30651.0,CITYBUS1,2016-08-11,Thursday
28373,31411.0,CITYBUS1,2016-08-12,Friday
28374,27515.0,CITYBUS1,2016-08-13,Saturday
28375,8829.0,CITYBUS1,2016-08-14,Sunday
28376,6128.0,CITYBUS1,2016-08-15,Monday
28377,27657.0,CITYBUS1,2016-08-16,Tuesday
28378,29553.0,CITYBUS1,2016-08-17,Wednesday
28379,27290.0,CITYBUS1,2016-08-18,Thursday
28380,26784.0,CITYBUS1,2016-08-19,Friday
28381,33244.0,CITYBUS1,2016-08-20,Saturday
28382,9494.0,CITYBUS1,2016-08-21,Sunday
28383,6974.0,CITYBUS1,2016-08-22,Monday
28384,27522.0,CITYBUS1,2016-08-23,Tuesday
28385,29685.0,CITYBUS1,2016-08-24,Wednesday
28386,29713.0,CITYBUS1,2016-08-25,Thursday
28387,29105.0,CITYBUS1,2016-08-26,Friday
28388,27295.0,CITYBUS1,2016-08-27,Saturday
28389,9750.0,CITYBUS1,2016-08-28,Sunday
28390,7118.0,CITYBUS1,2016-08-29,Monday
28391,26775.0,CITYBUS1,2016-08-30,Tuesday
28392,29733.0,CITYBUS1,2016-08-31,Wednesday
28393,29614.0,CITYBUS1,2016-09-01,Thursday
28394,28747.0,CITYBUS1,2016-09-02,Friday
28395,24744.0,CITYBUS1,2016-09-03,Saturday
28396,11131.0,CITYBUS1,2016-09-04,Sunday
28397,9800.0,CITYBUS1,2016-09-05,Monday
28398,8911.0,CITYBUS1,2016-09-06,Tuesday
28399,28988.0,CITYBUS1,2016-09-07,Wednesday
28400,30405.0,CITYBUS1,2016-09-08,Thursday
28401,31605.0,CITYBUS1,2016-09-09,Friday
28402,29970.0,CITYBUS1,2016-09-10,Saturday
28403,10723.0,CITYBUS1,2016-09-11,Sunday
28404,7845.0,CITYBUS1,2016-09-12,Monday
28405,30076.0,CITYBUS1,2016-09-13,Tuesday
28406,31375.0,CITYBUS1,2016-09-14,Wednesday
28407,31593.0,CITYBUS1,2016-09-15,Thursday
28408,32085.0,CITYBUS1,2016-09-16,Friday
28409,31124.0,CITYBUS1,2016-09-17,Saturday
28410,12973.0,CITYBUS1,2016-09-18,Sunday
28411,7754.0,CITYBUS1,2016-09-19,Monday
28412,30015.0,CITYBUS1,2016-09-20,Tuesday
28413,30394.0,CITYBUS1,2016-09-21,Wednesday
28414,31819.0,CITYBUS1,2016-09-22,Thursday
28415,31199.0,CITYBUS1,2016-09-23,Friday
28416,4048.0,CITYHALLR,2016-05-29,Sunday
28417,3689.0,CITYHALLR,2016-05-30,Monday
28418,2762.0,CITYHALLR,2016-05-31,Tuesday
28419,10206.0,CITYHALLR,2016-06-01,Wednesday
28420,10628.0,CITYHALLR,2016-06-02,Thursday
28421,11002.0,CITYHALLR,2016-06-03,Friday
28422,9365.0,CITYHALLR,2016-06-04,Saturday
28423,4538.0,CITYHALLR,2016-06-05,Sunday
28424,2767.0,CITYHALLR,2016-06-06,Monday
28425,10842.0,CITYHALLR,2016-06-07,Tuesday
28426,11137.0,CITYHALLR,2016-06-08,Wednesday
28427,10172.0,CITYHALLR,2016-06-09,Thursday
28428,11310.0,CITYHALLR,2016-06-10,Friday
28429,10332.0,CITYHALLR,2016-06-11,Saturday
28430,4073.0,CITYHALLR,2016-06-12,Sunday
28431,3471.0,CITYHALLR,2016-06-13,Monday
28432,10271.0,CITYHALLR,2016-06-14,Tuesday
28433,10894.0,CITYHALLR,2016-06-15,Wednesday
28434,10773.0,CITYHALLR,2016-06-16,Thursday
28435,11029.0,CITYHALLR,2016-06-17,Friday
28436,10112.0,CITYHALLR,2016-06-18,Saturday
28437,5489.0,CITYHALLR,2016-06-19,Sunday
28438,3826.0,CITYHALLR,2016-06-20,Monday
28439,10417.0,CITYHALLR,2016-06-21,Tuesday
28440,10542.0,CITYHALLR,2016-06-22,Wednesday
